brand,product_name,rating,review_title,review_body,review_text,review_date,source_file,source_sheet,source_review_id,voc_tags,voc_tag_count,sentiment,matched_keywords
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"I initially purchased 2 ghost chairs for my husband and I to try for a week. We found then to be sturdy and comfortable. In the end, we ended up purchasing a total of 6 as dining chairs. I love that they don't take a lot of visual space leading to less furniture weight on the eye. Do not purchase if you have children. I get stressed when my friend brings her son over and he starts running his little cars on the seat.","I initially purchased 2 ghost chairs for my husband and I to try for a week. We found then to be sturdy and comfortable. In the end, we ended up purchasing a total of 6 as dining chairs. I love that they don't take a lot of visual space leading to less furniture weight on the eye. Do not purchase if you have children. I get stressed when my friend brings her son over and he starts running his little cars on the seat.",2021-04-25,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,70654157,艺术感/收藏感; 做工质量; 尺寸与空间适配; 舒适度/实用性; 价格价值感; 情绪价值,6,正向,"艺术感/收藏感: ghost | 做工质量: sturdy | 尺寸与空间适配: space, little | 舒适度/实用性: comfortable, seat | 价格价值感: purchase | 情绪价值: love"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"I ordered this chair and it came literally 2 or 3 days later in perfect condition! They packed it to nicely! It looks stunning right by my door. I wanted a place for my guests to sit and take their shoes off. I needed it to not take up a lot of room and it does just that! STUNNING. Pros: beautiful, classic, sturdy, space saver","I ordered this chair and it came literally 2 or 3 days later in perfect condition! They packed it to nicely! It looks stunning right by my door. I wanted a place for my guests to sit and take their shoes off. I needed it to not take up a lot of room and it does just that! STUNNING. Pros: beautiful, classic, sturdy, space saver",2015-05-13,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2770800,外观审美; 艺术感/收藏感; 做工质量; 尺寸与空间适配; 舒适度/实用性; 情绪价值,6,正向,"外观审美: beautiful, looks | 艺术感/收藏感: classic | 做工质量: sturdy | 尺寸与空间适配: space, room | 舒适度/实用性: sit | 情绪价值: perfect, stunning"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Love them. Classy and durable.,Love them. Classy and durable.,2023-12-24,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,120658438,做工质量; 情绪价值,2,正向,做工质量: durable | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),1.0,,These chairs were supposed to be put on hold. I saw they had a delivery date before I returned. At this point I do not know if anyone took them in. I called when I got the delivery date and told them to handle it as i am out of the Country and that is why I wanted them held.,These chairs were supposed to be put on hold. I saw they had a delivery date before I returned. At this point I do not know if anyone took them in. I called when I got the delivery date and told them to handle it as i am out of the Country and that is why I wanted them held.,2021-06-15,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,73321209,物流包装,1,负向,物流包装: delivery
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"If these went to 1/2 price, they'd still be too much for what they are... but you're paying for an ICON!","If these went to 1/2 price, they'd still be too much for what they are... but you're paying for an ICON!",2019-07-09,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,36256239,价格价值感,1,正向,价格价值感: price
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Love it! So much bang for the buck,Love it! So much bang for the buck,2019-02-16,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,29121921,情绪价值,1,正向,情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Modern yet comfortable. Adds to any space,Modern yet comfortable. Adds to any space,2018-09-08,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,23809779,外观审美; 尺寸与空间适配; 舒适度/实用性,3,正向,外观审美: modern | 尺寸与空间适配: space | 舒适度/实用性: comfortable
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Love this. Instant room elevation.,Love this. Instant room elevation.,2018-06-06,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,21365403,尺寸与空间适配; 情绪价值,2,正向,尺寸与空间适配: room | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"It's the real McCoy, and obviously a superb design","It's the real McCoy, and obviously a superb design",2018-04-28,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,19774672,外观审美,1,正向,外观审美: design
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),4.0,,I only received one chair though it says pack of 2....,I only received one chair though it says pack of 2....,2017-11-24,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,15734908,未归类,1,正向,
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Used in my daughters room for her makeup!,Used in my daughters room for her makeup!,2017-11-13,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,15446400,尺寸与空间适配,1,正向,尺寸与空间适配: room
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,One of the most lovely and sophisticated chairs ever created. Adds to any decor scheme.,One of the most lovely and sophisticated chairs ever created. Adds to any decor scheme.,2017-08-09,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,13369312,未归类,1,正向,
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Just as pictured. Good quality. No disappointments. Very pleased.,Just as pictured. Good quality. No disappointments. Very pleased.,2017-07-02,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,12734044,做工质量; 照片与实物差异,2,正向,"做工质量: quality | 照片与实物差异: as pictured, as pictured, just as pictured"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,always a classic. great for indoors or out.....can't tell it's not the name brand version,always a classic. great for indoors or out.....can't tell it's not the name brand version,2017-05-30,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,12226444,艺术感/收藏感,1,正向,艺术感/收藏感: classic
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Classic and amazing airy look. Love.,Classic and amazing airy look. Love.,2017-04-16,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,11332889,外观审美; 艺术感/收藏感; 情绪价值,3,正向,"外观审美: look | 艺术感/收藏感: classic | 情绪价值: love, amazing"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,The two chairs are an addition to the 5 I have. They add seating without making the room look cluttered perfect for my apartment! Love them.,The two chairs are an addition to the 5 I have. They add seating without making the room look cluttered perfect for my apartment! Love them.,2017-04-09,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,11168933,外观审美; 尺寸与空间适配; 情绪价值,3,正向,"外观审美: look | 尺寸与空间适配: room | 情绪价值: love, perfect"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Very nice complement for a colorfull room!,Very nice complement for a colorfull room!,2016-12-22,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,8898601,尺寸与空间适配,1,正向,尺寸与空间适配: room
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,You can't go wrong with Kartel! I ordered this chair for a client. It arrived very quickly and in perfect condition! Like all Kartel items it is well made and GORGEOUS!,You can't go wrong with Kartel! I ordered this chair for a client. It arrived very quickly and in perfect condition! Like all Kartel items it is well made and GORGEOUS!,2016-09-20,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,7380438,外观审美; 做工质量; 物流包装; 情绪价值,4,正向,外观审美: gorgeous | 做工质量: well made | 物流包装: arrived | 情绪价值: perfect
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),4.0,,A classic - great for filling an empty corner !,A classic - great for filling an empty corner !,2016-04-29,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5659928,艺术感/收藏感,1,正向,艺术感/收藏感: classic
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,A great look yet also very sturdy!,A great look yet also very sturdy!,2016-04-29,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5656314,外观审美; 做工质量,2,正向,外观审美: look | 做工质量: sturdy
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Chose the Kartell over the reproduction styles and am very happy with quality. Goes with everything and is a fun pop in the room!,Chose the Kartell over the reproduction styles and am very happy with quality. Goes with everything and is a fun pop in the room!,2016-04-06,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5360232,艺术感/收藏感; 做工质量; 尺寸与空间适配; 情绪价值,4,正向,艺术感/收藏感: kartell | 做工质量: quality | 尺寸与空间适配: room | 情绪价值: happy
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,As gorgeous in person as it is on line; provided extra seating without closing off the living room! Bought one for the entryway as well.,As gorgeous in person as it is on line; provided extra seating without closing off the living room! Bought one for the entryway as well.,2016-04-05,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5358178,外观审美; 尺寸与空间适配; 照片与实物差异,3,正向,外观审美: gorgeous | 尺寸与空间适配: room | 照片与实物差异: in person
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,I absolutely love this chair. I've had it for a couple years now and it still looks great.,I absolutely love this chair. I've had it for a couple years now and it still looks great.,2016-03-17,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5090594,外观审美; 情绪价值,2,正向,外观审美: looks | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Great piece. Solid and sturdy. It's good to pay a little extra and get the original and not a fake. You can tell the difference in quality!,Great piece. Solid and sturdy. It's good to pay a little extra and get the original and not a fake. You can tell the difference in quality!,2016-03-16,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5072117,做工质量; 尺寸与空间适配,2,正向,"做工质量: quality, sturdy, solid | 尺寸与空间适配: little"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Sturdier than I thought it would be! Very nice piece.,Sturdier than I thought it would be! Very nice piece.,2016-03-13,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5035248,未归类,1,正向,
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,These chairs can make a modern room fab!!!!,These chairs can make a modern room fab!!!!,2016-02-26,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4818480,外观审美; 尺寸与空间适配,2,正向,外观审美: modern | 尺寸与空间适配: room
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"We have been loving our Louis Ghost Arm Chairs by Kartell. We ordered 2 of these for the heads of our dining room table, and they are a great focal point. We couldn't be happier with the way these chairs elevate our space.","We have been loving our Louis Ghost Arm Chairs by Kartell. We ordered 2 of these for the heads of our dining room table, and they are a great focal point. We couldn't be happier with the way these chairs elevate our space.",2016-02-01,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4543471,艺术感/收藏感; 尺寸与空间适配,2,正向,"艺术感/收藏感: kartell, ghost | 尺寸与空间适配: space, room"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,perfect for a small area where you want the furniture to disappear,perfect for a small area where you want the furniture to disappear,2016-01-28,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4483381,尺寸与空间适配; 情绪价值,2,正向,尺寸与空间适配: small | 情绪价值: perfect
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,We are using this at a client's boudoir desk. It is just the perfect look - very chic!,We are using this at a client's boudoir desk. It is just the perfect look - very chic!,2015-12-15,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4043833,外观审美; 情绪价值,2,正向,外观审美: look | 情绪价值: perfect
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,I ordered the transparent smoke gray but received the black chair. It's so beautiful that I decided to keep it. This chair makes a terrific focal point for my guest room.,I ordered the transparent smoke gray but received the black chair. It's so beautiful that I decided to keep it. This chair makes a terrific focal point for my guest room.,2015-11-13,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3758662,外观审美; 尺寸与空间适配,2,正向,外观审美: beautiful | 尺寸与空间适配: room
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"Very pleased with the two chairs. I’ve had my eye on them for a number of years. I bought them to put at the head and foot of the table. Had four Italian almost turquoise acrylic chairs which I’d used at our kitchen table, which I and everyone who sees them loves. Unfortunately they’re no longer made, so I needed dining arm chairs that wouldn’t be discordant with them. The Ghost chair fits the bill., and I’ll have cushions made fthat pick up the blue color of the four existing chairs","Very pleased with the two chairs. I’ve had my eye on them for a number of years. I bought them to put at the head and foot of the table. Had four Italian almost turquoise acrylic chairs which I’d used at our kitchen table, which I and everyone who sees them loves. Unfortunately they’re no longer made, so I needed dining arm chairs that wouldn’t be discordant with them. The Ghost chair fits the bill., and I’ll have cushions made fthat pick up the blue color of the four existing chairs",2023-11-08,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,118444053,外观审美; 艺术感/收藏感; 尺寸与空间适配,3,正向,外观审美: color | 艺术感/收藏感: ghost | 尺寸与空间适配: fits
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),2.0,,Love the style of the chair. I ordered the orange and really really disappointed that the color is not as they show in the picture. Its very pale peach and NOT orange. I should have returned but got busy and ended up keeping them. Wish I had returned it because the color is just not right.,Love the style of the chair. I ordered the orange and really really disappointed that the color is not as they show in the picture. Its very pale peach and NOT orange. I should have returned but got busy and ended up keeping them. Wish I had returned it because the color is just not right.,2022-08-20,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,97725496,外观审美; 情绪价值; 照片与实物差异,3,负向,"外观审美: color | 情绪价值: love | 照片与实物差异: picture, color is"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"I design and remodel high-end condos throughout South Florida. Love this chair, very elegant, yet does make the room look spacious. Very comfortable, i just love it.","I design and remodel high-end condos throughout South Florida. Love this chair, very elegant, yet does make the room look spacious. Very comfortable, i just love it.",2020-11-18,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,62235166,外观审美; 尺寸与空间适配; 舒适度/实用性; 情绪价值,4,正向,"外观审美: design, look | 尺寸与空间适配: room | 舒适度/实用性: comfortable | 情绪价值: love"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Got this in gold and LOVE it. Use it as my desk chair. It gets so many compliments.,Got this in gold and LOVE it. Use it as my desk chair. It gets so many compliments.,2019-03-06,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,29777315,舒适度/实用性; 情绪价值,2,正向,舒适度/实用性: use | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Love it. The perfect chair for the space. Also comfortable!,Love it. The perfect chair for the space. Also comfortable!,2017-01-06,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,9099079,尺寸与空间适配; 舒适度/实用性; 情绪价值,3,正向,"尺寸与空间适配: space | 舒适度/实用性: comfortable | 情绪价值: love, perfect"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"I have these chairs around my white, circular dining table. They look fabulous!!!","I have these chairs around my white, circular dining table. They look fabulous!!!",2016-04-23,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,5586002,外观审美,1,正向,外观审美: look
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,You can't go wrong with this classic chair!,You can't go wrong with this classic chair!,2016-02-15,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4698969,艺术感/收藏感,1,正向,艺术感/收藏感: classic
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,This is one of my favorite chairs! I have it in my vanity area in my bathroom. Great quality and very sturdy! Pros: style,This is one of my favorite chairs! I have it in my vanity area in my bathroom. Great quality and very sturdy! Pros: style,2016-01-05,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4221169,做工质量; 情绪价值,2,正向,"做工质量: quality, sturdy | 情绪价值: favorite"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,I get more compliments on this than on any other item in the room! It's an iconic treasure! Love it!,I get more compliments on this than on any other item in the room! It's an iconic treasure! Love it!,2016-01-02,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,4192022,艺术感/收藏感; 尺寸与空间适配; 情绪价值,3,正向,艺术感/收藏感: iconic | 尺寸与空间适配: room | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,so chic,so chic,2015-10-15,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3551859,未归类,1,正向,
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Any where anytime chair. You cant beat ghost chairs to add to every look.,Any where anytime chair. You cant beat ghost chairs to add to every look.,2015-09-23,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3414661,外观审美; 艺术感/收藏感,2,正向,外观审美: look | 艺术感/收藏感: ghost
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"Paired this chair with a artisan black pottery barn writing desk which gives it a modern contemporary look. I have been eyeing this chair for quite some time. It's comfy too! A little pricey, but I'm glad I went for it. A super quick delivery and impeccible condition.. I often wonder if reviews are real or manufactured, hard to tell in this day and age. This is the real deal.","Paired this chair with a artisan black pottery barn writing desk which gives it a modern contemporary look. I have been eyeing this chair for quite some time. It's comfy too! A little pricey, but I'm glad I went for it. A super quick delivery and impeccible condition.. I often wonder if reviews are real or manufactured, hard to tell in this day and age. This is the real deal.",2015-09-04,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3290673,外观审美; 尺寸与空间适配; 舒适度/实用性; 物流包装; 价格价值感,5,正向,"外观审美: look, modern | 尺寸与空间适配: little | 舒适度/实用性: comfy | 物流包装: delivery | 价格价值感: deal"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"The light requires assembly, labor intensive.","The light requires assembly, labor intensive.",2015-08-31,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3263428,安装体验,1,正向,安装体验: assembly
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,perfect addition to my clients dining room,perfect addition to my clients dining room,2015-07-30,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3090369,尺寸与空间适配; 情绪价值,2,正向,尺寸与空间适配: room | 情绪价值: perfect
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Look great around my round dining table.,Look great around my round dining table.,2015-07-21,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,3038259,外观审美,1,正向,外观审美: look
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"Although these are plastic chairs, they are of high quality and surprisingly comfortable.","Although these are plastic chairs, they are of high quality and surprisingly comfortable.",2015-06-09,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2872915,材质质感; 做工质量; 舒适度/实用性,3,正向,材质质感: plastic | 做工质量: quality | 舒适度/实用性: comfortable
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,"After coveting these chairs since the debuted, I finally purchased a whole bunch. I have 2 in my living room as accents and 4 at my dining table and one in my bedroom. They look great without being intrusive and everybody who comes over thinks they're great although I get a lot of ""If I sit in this will it break?"" I love my chairs :))","After coveting these chairs since the debuted, I finally purchased a whole bunch. I have 2 in my living room as accents and 4 at my dining table and one in my bedroom. They look great without being intrusive and everybody who comes over thinks they're great although I get a lot of ""If I sit in this will it break?"" I love my chairs :))",2015-05-07,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2744480,外观审美; 尺寸与空间适配; 舒适度/实用性; 情绪价值,4,正向,外观审美: look | 尺寸与空间适配: room | 舒适度/实用性: sit | 情绪价值: love
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),4.0,,"I got this as an office chair to match my white desk. it is a beautiful piece. I ordered the clear glass, so that it does not block or alter the view. This is a very versatile chair, I have seen it in dining rooms and works great there too, easy to clean! I use my desk occasionally so I can't speak to long duration comfort. It is a sturdy furniture, stable enough for my toddler to climb on it without ever toppling it. Well made and good quality (it is an original after all). I love Wayfair, there was a sale on it after I purchased it and they credited me the difference! Pros: High quality, great style","I got this as an office chair to match my white desk. it is a beautiful piece. I ordered the clear glass, so that it does not block or alter the view. This is a very versatile chair, I have seen it in dining rooms and works great there too, easy to clean! I use my desk occasionally so I can't speak to long duration comfort. It is a sturdy furniture, stable enough for my toddler to climb on it without ever toppling it. Well made and good quality (it is an original after all). I love Wayfair, there was a sale on it after I purchased it and they credited me the difference! Pros: High quality, great style",2015-04-13,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2632362,外观审美; 做工质量; 舒适度/实用性; 情绪价值,4,正向,"外观审美: beautiful | 做工质量: quality, sturdy, well made | 舒适度/实用性: comfort, use, versatile | 情绪价值: love"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,Love the chairs. Mine are on a patterned carpet and they look gorgeous. I couldn't be happier. They arrived in 2 days at my door well packed and undamaged. I would recommend them for any style interior.,Love the chairs. Mine are on a patterned carpet and they look gorgeous. I couldn't be happier. They arrived in 2 days at my door well packed and undamaged. I would recommend them for any style interior.,2015-04-01,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2589792,外观审美; 物流包装; 情绪价值,3,正向,"外观审美: gorgeous, look | 物流包装: arrived | 情绪价值: love, recommend"
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,I'm so happy with my chairs. I've wanted them for years.,I'm so happy with my chairs. I've wanted them for years.,2015-03-31,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2578380,情绪价值,1,正向,情绪价值: happy
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,I bought 5 of these for our eat in kitchen. We were looking for something that was indestructible as we have two small children. The only clean up is some small fingerprints that can be taken off with soap and water. We purchased faux fur to put on when the grown-ups are having company.,I bought 5 of these for our eat in kitchen. We were looking for something that was indestructible as we have two small children. The only clean up is some small fingerprints that can be taken off with soap and water. We purchased faux fur to put on when the grown-ups are having company.,2015-03-09,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2477670,材质质感; 尺寸与空间适配,2,正向,材质质感: faux | 尺寸与空间适配: small
Unknown,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2),5.0,,I am quite a fan of Philippe Starck regardless... and will only get the Kartell brand for this chair. The price of this Ghost Chair is very reasonable. It arrived beautifully packed.,I am quite a fan of Philippe Starck regardless... and will only get the Kartell brand for this chair. The price of this Ghost Chair is very reasonable. It arrived beautifully packed.,2015-03-04,Louis Ghost Premium All-Weather Wicker Outdoor Stacking Dining Armchair (Set of 2)_90条.xlsx,Sheet1,2460112,艺术感/收藏感; 物流包装; 价格价值感,3,正向,"艺术感/收藏感: kartell, ghost | 物流包装: arrived | 价格价值感: price"
